,neg,neu,pos,compound,word_count
585,0.0,1.0,0.0,0.0,8
586,0.0,0.942,0.058,0.0258,20
587,0.0,1.0,0.0,0.0,7
588,0.0,0.857,0.143,0.3612,16
589,0.0,1.0,0.0,0.0,13
590,0.28,0.72,0.0,-0.7906,24
591,0.0,1.0,0.0,0.0,12
592,0.0,1.0,0.0,0.0,9
593,0.0,0.932,0.068,0.0258,20
594,0.216,0.784,0.0,-0.296,10
595,0.0,1.0,0.0,0.0,24
596,0.0,0.8,0.2,0.3612,13
597,0.341,0.659,0.0,-0.4767,10
598,0.0,1.0,0.0,0.0,7
599,0.0,0.927,0.073,0.168,24
600,0.0,1.0,0.0,0.0,8
601,0.0,1.0,0.0,0.0,7
602,0.0,1.0,0.0,0.0,14
603,0.0,0.769,0.231,0.4019,11
604,0.0,0.741,0.259,0.4215,11
605,0.487,0.513,0.0,-0.6956,7
606,0.231,0.769,0.0,-0.34,10
607,0.0,1.0,0.0,0.0,17
608,0.0,1.0,0.0,0.0,15
609,0.0,1.0,0.0,0.0,6
610,0.0,1.0,0.0,0.0,22
611,0.0,1.0,0.0,0.0,7
612,0.212,0.788,0.0,-0.5423,17
613,0.0,1.0,0.0,0.0,4
614,0.141,0.742,0.117,-0.4215,31
615,0.0,0.737,0.263,0.3612,8
616,0.0,1.0,0.0,0.0,22
617,0.0,1.0,0.0,0.0,8
618,0.0,1.0,0.0,0.0,28
619,0.0,0.906,0.094,0.3612,29
620,0.0,1.0,0.0,0.0,2
621,0.175,0.734,0.091,-0.7269,55
622,0.0,1.0,0.0,0.0,19
623,0.0,1.0,0.0,0.0,8
624,0.0,1.0,0.0,0.0,9
625,0.0,1.0,0.0,0.0,13
626,0.0,0.787,0.213,0.4019,11
627,0.0,1.0,0.0,0.0,8
628,0.0,1.0,0.0,0.0,11
629,0.0,0.704,0.296,0.2732,6
630,0.0,1.0,0.0,0.0,3
631,0.0,1.0,0.0,0.0,4
632,0.0,1.0,0.0,0.0,20
633,0.091,0.909,0.0,-0.0516,14
634,0.0,1.0,0.0,0.0,3
635,0.091,0.909,0.0,-0.0516,15
636,0.0,1.0,0.0,0.0,4
637,0.067,0.876,0.057,-0.128,52
638,0.0,1.0,0.0,0.0,7
